APM,Precision,AvgDistance,DamageTakenPerMin,DamageDealtPerMin,RangedRatio,DashPerMin,ShieldPerMin,TimeInRiskZone,RewardChosen,PerfilJugador
48.13,0.79,3.69,157.76,1183.19,0.3,15.07,4.76,0.46,Health,Speedrunner
30.98,0.92,4.47,8.8,856.54,0.75,15.04,1.99,0.26,Bow Damage,Expert
53.74,0.8,3.18,186.56,1187.69,0.27,21.59,2.73,0.66,Health,Speedrunner
30.83,0.86,5.76,106.28,1015.67,0.57,13.52,0.0,0.2,Bow Damage,Expert
31.58,0.86,4.65,63.73,889.42,0.51,12.24,4.0,0.28,Velocity,Expert
29.87,0.87,4.3,167.97,754.41,0.52,6.74,5.36,0.29,Health,Unskilful
21.54,1.0,5.28,14.57,784.42,1.0,5.51,8.87,0.12,Armor,Tactic
27.38,0.78,3.91,61.69,683.5,0.58,16.14,5.85,0.37,Bow Damage,Expert
31.65,0.68,4.4,123.44,601.36,0.52,5.06,6.33,0.22,Max Health,Unskilful
55.76,0.93,5.21,272.75,1234.01,0.0,10.09,0.0,0.48,Sword Damage,Berserker
23.26,0.91,5.68,16.97,1042.1,0.8,9.62,2.06,0.16,Health,Expert
48.93,0.74,3.2,241.48,1129.03,0.29,16.14,0.22,0.64,Bow Damage,Speedrunner
49.95,0.9,3.85,142.78,1159.7,0.4,14.28,8.53,0.59,Bow Damage,Speedrunner
63.37,1.0,2.19,152.99,1602.91,0.44,10.75,7.24,0.69,Velocity,Speedrunner
20.44,1.0,6.79,0.0,715.5,1.0,8.52,0.0,0.06,Shield,Tactic
31.75,0.94,4.71,150.38,1269.06,0.57,11.18,3.78,0.21,Bow Damage,Expert
37.53,0.7,4.9,145.43,652.07,0.28,4.17,5.38,0.36,Health,Unskilful
44.85,0.72,3.73,178.69,786.73,0.37,14.73,1.43,0.53,Velocity,Speedrunner
23.91,0.65,4.8,139.51,462.74,0.45,3.98,4.16,0.4,Shield,Unskilful
18.46,1.0,6.1,0.0,636.43,0.99,10.5,3.26,0.13,Velocity,Tactic
63.07,0.99,2.43,142.27,1402.45,0.0,9.7,0.1,0.76,Max Health,Berserker
36.92,0.59,4.41,133.17,606.77,0.42,5.79,5.78,0.3,Health,Unskilful
19.1,0.91,5.95,72.14,564.42,0.89,5.63,2.54,0.25,Max Health,Tactic
50.68,0.8,3.39,189.02,1120.68,0.25,21.45,2.95,0.61,Health,Speedrunner
18.73,0.89,5.59,0.0,623.75,1.0,6.24,0.05,0.0,Bow Damage,Tactic
47.59,0.95,3.6,182.06,1185.03,0.39,12.87,5.09,0.53,Velocity,Speedrunner
44.22,0.75,3.74,189.79,777.49,0.38,16.14,1.26,0.52,Velocity,Speedrunner
21.15,1.0,7.17,4.13,741.49,1.0,8.06,0.0,0.02,Bow Damage,Tactic
20.22,0.93,7.54,32.6,614.88,1.0,0.18,0.0,0.0,Max Health,Tactic
48.47,0.91,2.28,211.32,1185.09,0.23,11.04,2.03,0.68,Sword Damage,Speedrunner
21.38,0.9,4.59,194.81,574.27,0.41,10.99,2.43,0.26,Sword Damage,Expert
35.03,0.81,2.28,226.36,756.95,0.31,15.73,2.34,0.75,Velocity,Speedrunner
29.94,0.83,3.7,175.94,730.82,0.36,3.53,5.21,0.49,Armor,Unskilful
55.08,0.94,2.7,214.39,1259.33,0.0,5.62,0.06,0.67,Health,Berserker
40.65,0.9,4.61,206.5,944.48,0.3,12.25,6.0,0.5,Velocity,Speedrunner
23.66,0.76,5.78,19.38,537.56,0.7,12.72,3.68,0.15,Armor,Tactic
54.37,0.87,5.04,177.58,934.49,0.0,11.81,0.0,0.68,Health,Berserker
38.6,1.0,5.54,63.0,1194.02,0.63,3.34,4.01,0.34,Bow Damage,Expert
50.15,0.84,3.45,73.14,930.59,0.0,11.38,0.0,0.63,Velocity,Berserker
29.31,0.98,5.41,44.31,910.94,0.59,8.75,5.59,0.22,Bow Damage,Expert
35.75,0.6,4.6,176.11,570.17,0.38,4.89,1.71,0.46,Health,Unskilful
36.75,0.95,3.39,49.06,1203.38,0.39,14.78,4.55,0.51,Sword Damage,Expert
26.0,0.99,5.23,138.57,1185.47,0.49,9.99,3.91,0.29,Health,Expert
47.56,0.53,2.43,138.41,722.56,0.23,4.41,3.35,0.72,Max Health,Unskilful
55.94,0.92,4.11,62.09,1227.46,0.37,14.33,5.54,0.56,Velocity,Speedrunner
64.46,0.96,2.3,249.34,1266.85,0.0,8.6,0.08,0.76,Health,Berserker
44.29,0.85,5.19,82.25,1205.36,0.34,15.85,4.61,0.33,Velocity,Speedrunner
48.33,0.89,2.25,218.66,1132.84,0.2,10.68,2.83,0.68,Sword Damage,Speedrunner
38.53,1.0,4.29,138.25,1255.9,0.57,15.39,3.46,0.33,Sword Damage,Speedrunner
23.59,0.75,5.62,26.89,521.42,0.7,12.24,3.87,0.16,Armor,Tactic
26.21,0.99,4.88,12.85,738.94,0.59,5.03,5.47,0.32,Max Health,Tactic
54.76,0.93,5.42,273.18,1272.63,0.0,10.85,0.0,0.47,Sword Damage,Berserker
31.26,0.67,5.2,136.37,642.48,0.44,5.9,2.92,0.12,Health,Unskilful
23.5,0.82,1.68,137.72,633.1,0.56,10.88,1.93,0.86,Velocity,Expert
54.02,0.93,5.37,254.21,1358.15,0.0,10.64,0.05,0.47,Sword Damage,Berserker
28.49,0.93,4.57,80.66,1406.4,0.73,11.51,4.24,0.23,Health,Expert
59.09,1.0,1.73,176.49,1582.33,0.41,9.95,7.6,0.73,Velocity,Speedrunner
12.78,0.91,4.05,65.59,406.11,0.97,6.5,0.25,0.36,Armor,Tactic
12.44,0.9,4.33,58.86,429.22,1.0,5.83,0.7,0.35,Armor,Tactic
20.67,1.0,5.61,2.49,729.07,1.0,7.38,1.49,0.07,Bow Damage,Tactic
24.36,1.0,6.35,0.0,845.74,1.0,7.36,0.3,0.02,Max Health,Tactic
35.57,0.62,4.02,146.6,602.33,0.32,4.08,4.0,0.62,Health,Unskilful
34.08,0.82,2.99,142.18,772.36,0.34,3.7,7.22,0.54,Velocity,Unskilful
39.61,0.91,4.58,231.23,1003.08,0.33,12.75,5.75,0.49,Velocity,Speedrunner
21.54,0.68,7.12,20.26,417.26,0.79,6.77,1.3,0.07,Bow Damage,Tactic
20.53,1.0,5.0,2.56,779.47,1.0,8.74,0.0,0.09,Armor,Tactic
61.42,1.0,2.83,141.39,1307.27,0.0,9.47,0.0,0.75,Max Health,Berserker
45.24,0.9,2.88,175.64,1080.23,0.43,16.99,7.07,0.57,Bow Damage,Speedrunner
40.31,0.89,4.37,207.27,988.97,0.34,12.19,5.62,0.44,Velocity,Speedrunner
32.7,0.99,3.88,93.07,1060.75,0.49,11.27,4.88,0.31,Sword Damage,Expert
58.65,0.91,2.05,209.74,1062.24,0.05,15.1,0.0,0.85,Sword Damage,Berserker
85.74,0.85,4.09,416.92,2332.28,0.0,0.17,0.0,0.78,Sword Damage,Berserker
66.37,0.9,2.03,154.54,1221.3,0.0,15.7,0.0,0.81,Sword Damage,Berserker
34.07,0.98,4.3,210.41,976.92,0.43,14.45,0.23,0.42,Velocity,Speedrunner
34.4,0.73,4.12,142.6,693.64,0.44,6.29,6.36,0.44,Armor,Unskilful
51.22,0.9,3.8,125.42,1257.93,0.39,13.63,8.89,0.57,Bow Damage,Speedrunner
36.77,0.61,3.85,147.23,578.58,0.28,4.01,4.51,0.64,Health,Unskilful
21.52,0.99,6.37,18.31,708.23,0.84,7.07,2.96,0.1,Armor,Tactic
50.07,0.95,3.0,61.46,1234.98,0.34,15.51,5.17,0.63,Sword Damage,Expert
31.66,1.0,4.56,26.16,900.52,0.52,14.03,6.15,0.34,Bow Damage,Expert
46.03,0.93,2.25,271.07,1000.61,0.23,12.28,3.94,0.71,Bow Damage,Speedrunner
34.05,0.66,4.41,122.17,568.7,0.51,4.85,5.94,0.23,Max Health,Unskilful
52.48,0.93,5.33,255.63,1368.64,0.0,11.55,0.0,0.48,Sword Damage,Berserker
62.51,0.91,4.36,174.62,1358.38,0.22,14.52,5.93,0.58,Velocity,Speedrunner
21.94,0.91,6.28,1.58,719.86,0.9,8.42,0.0,0.01,Bow Damage,Tactic
22.48,0.93,4.59,15.0,683.25,0.85,13.22,3.4,0.19,Shield,Tactic
34.48,0.8,3.01,145.39,818.78,0.35,3.53,6.82,0.48,Velocity,Unskilful
21.99,0.98,5.57,33.06,736.34,0.82,10.13,1.25,0.18,Bow Damage,Tactic
38.34,1.0,3.7,95.51,1106.7,0.34,16.79,6.68,0.51,Sword Damage,Speedrunner
44.31,0.68,3.27,147.61,770.88,0.28,1.92,7.75,0.53,Health,Unskilful
26.96,0.96,3.42,134.8,787.21,0.56,11.86,4.31,0.44,Velocity,Expert
52.6,0.82,3.42,309.25,1102.09,0.0,7.73,0.0,0.8,Health,Berserker
79.87,0.87,4.08,401.15,2405.04,0.0,0.0,0.0,0.74,Sword Damage,Berserker
23.9,0.66,5.34,104.52,511.73,0.63,9.54,5.89,0.21,Health,Unskilful
28.58,0.89,4.94,43.54,748.89,0.53,7.34,6.28,0.28,Velocity,Expert
22.31,0.9,5.14,48.12,1076.86,0.81,8.47,2.55,0.13,Health,Expert
26.05,0.62,4.66,134.14,534.13,0.57,5.11,2.46,0.44,Health,Unskilful
27.65,0.8,5.48,140.4,753.43,0.35,6.58,4.18,0.27,Max Health,Unskilful
25.27,1.0,5.03,14.99,762.75,0.56,4.94,4.68,0.32,Max Health,Tactic
38.54,0.57,4.01,115.45,593.95,0.35,7.56,5.19,0.39,Health,Unskilful
36.63,0.96,4.23,234.13,1076.2,0.42,15.22,0.0,0.4,Velocity,Speedrunner
40.75,0.95,3.95,280.95,1276.42,0.43,12.05,0.41,0.47,Velocity,Speedrunner
18.83,0.92,6.04,80.85,569.97,0.85,5.37,2.2,0.25,Max Health,Tactic
22.59,0.92,4.59,13.94,699.84,0.84,13.11,3.12,0.19,Shield,Tactic
20.85,0.92,5.08,32.8,660.7,0.72,13.0,3.29,0.16,Shield,Expert
26.27,0.86,4.09,58.1,769.19,0.61,14.02,1.47,0.33,Bow Damage,Expert
29.69,0.86,5.12,33.27,768.86,0.57,15.22,5.23,0.21,Sword Damage,Expert
15.98,1.0,7.07,0.0,559.25,1.0,6.66,0.0,0.01,Bow Damage,Tactic
15.49,0.98,7.22,0.26,580.77,0.98,6.79,0.0,0.0,Bow Damage,Tactic
27.06,0.87,4.07,58.32,731.82,0.66,15.45,1.44,0.3,Bow Damage,Expert
43.82,0.91,3.96,177.94,1528.68,0.38,6.76,3.16,0.39,Health,Speedrunner
37.71,0.58,4.86,118.91,585.84,0.46,4.55,3.3,0.3,Shield,Unskilful
80.49,0.86,4.22,419.35,2255.27,0.0,0.0,0.0,0.73,Sword Damage,Berserker
22.25,0.9,6.39,0.0,699.0,0.93,7.99,0.0,0.0,Bow Damage,Tactic
20.94,0.92,6.86,0.0,637.76,0.75,6.95,0.12,0.1,Bow Damage,Expert
65.86,0.96,2.18,243.11,1183.7,0.0,10.2,0.03,0.8,Health,Berserker
22.45,0.92,6.41,0.86,746.89,0.92,8.94,0.26,0.01,Bow Damage,Tactic
27.86,0.99,4.22,57.66,932.77,0.59,14.62,4.14,0.3,Sword Damage,Expert
53.38,0.89,3.0,242.74,1187.27,0.0,9.98,0.13,0.73,Health,Berserker
27.75,0.89,4.42,163.12,744.95,0.52,7.07,5.37,0.27,Health,Unskilful
39.56,1.0,5.24,56.72,1211.47,0.65,4.0,3.6,0.36,Bow Damage,Expert
16.5,1.0,7.21,0.69,546.57,0.98,5.81,0.27,0.01,Bow Damage,Tactic
51.15,0.96,2.97,51.29,1258.19,0.32,16.38,5.1,0.6,Sword Damage,Expert
26.03,0.7,4.28,125.79,598.75,0.39,8.41,5.37,0.35,Armor,Unskilful
59.93,0.9,4.49,180.73,1292.21,0.23,14.83,5.97,0.64,Velocity,Speedrunner
34.58,0.63,4.52,171.1,606.52,0.41,5.34,2.18,0.54,Health,Unskilful
44.96,0.87,4.15,228.4,1241.06,0.34,17.01,3.07,0.33,Health,Speedrunner
19.85,0.87,6.21,125.25,532.18,0.65,4.57,4.27,0.13,Shield,Unskilful
29.7,0.89,5.16,40.69,810.26,0.53,8.34,6.25,0.27,Velocity,Expert
49.37,0.53,2.42,140.63,721.11,0.22,4.51,3.54,0.75,Max Health,Unskilful
61.42,0.91,1.79,175.16,1103.16,0.0,4.79,0.12,0.82,Sword Damage,Berserker
23.36,0.75,5.91,18.31,545.64,0.69,12.22,3.6,0.17,Armor,Tactic
32.93,0.96,4.38,233.48,1014.76,0.44,15.16,0.11,0.4,Velocity,Speedrunner
33.53,0.85,4.58,112.63,799.94,0.53,8.08,1.97,0.3,Health,Expert
28.73,0.87,5.94,44.16,1285.01,0.59,13.68,3.94,0.23,Velocity,Expert
30.7,0.76,5.34,140.63,777.96,0.35,6.53,2.31,0.25,Max Health,Unskilful
22.5,1.0,5.36,15.5,806.51,1.0,5.39,9.28,0.13,Armor,Tactic
24.05,0.73,5.88,21.93,518.72,0.69,12.73,4.75,0.16,Armor,Tactic
47.32,0.78,3.83,159.3,1086.29,0.31,16.53,4.63,0.46,Health,Speedrunner
43.62,0.83,6.01,144.66,841.51,0.0,15.47,0.07,0.57,Max Health,Berserker
36.19,0.88,5.68,29.42,1046.66,0.52,9.46,6.97,0.31,Sword Damage,Expert
20.61,1.0,5.9,21.51,723.63,1.0,8.93,1.82,0.11,Bow Damage,Tactic
44.32,0.81,3.48,173.31,1025.96,0.3,15.52,5.8,0.39,Velocity,Speedrunner
75.17,0.93,2.26,217.72,1347.07,0.0,10.26,0.14,0.84,Health,Berserker
46.29,0.66,3.35,152.03,756.73,0.29,1.67,7.87,0.52,Health,Unskilful
31.38,0.83,4.86,45.42,815.86,0.59,14.88,5.34,0.22,Sword Damage,Expert
27.53,0.68,4.18,199.11,721.51,0.37,3.0,5.75,0.39,Health,Unskilful
45.61,0.92,4.04,191.76,1567.37,0.36,7.49,3.68,0.44,Health,Speedrunner
16.1,0.92,6.24,118.5,515.38,1.0,12.02,0.0,0.0,Armor,Tactic
34.85,0.78,3.07,141.68,800.58,0.33,3.52,6.72,0.51,Velocity,Unskilful
60.82,0.95,3.16,247.69,1759.4,0.0,9.44,0.03,0.67,Velocity,Berserker
20.95,0.91,5.3,4.67,704.34,1.0,10.13,1.44,0.12,Velocity,Tactic
26.46,0.73,4.23,126.38,599.99,0.39,8.64,5.29,0.37,Armor,Unskilful
49.38,0.86,6.03,160.95,803.07,0.0,15.63,0.07,0.6,Max Health,Berserker
34.19,0.95,4.29,232.93,1044.46,0.43,15.13,0.0,0.41,Velocity,Speedrunner
22.73,1.0,5.48,12.62,751.81,1.0,5.82,9.01,0.12,Armor,Tactic
21.68,0.67,4.82,131.87,474.03,0.48,3.23,3.87,0.38,Shield,Unskilful
54.12,1.0,4.01,127.37,1521.48,0.36,16.7,2.95,0.76,Bow Damage,Speedrunner
27.9,0.99,4.65,68.42,946.93,0.63,14.64,4.59,0.32,Sword Damage,Expert
36.21,0.59,4.9,121.3,592.77,0.47,4.89,3.63,0.35,Shield,Unskilful
22.06,0.99,6.19,17.79,697.78,0.85,6.56,3.3,0.1,Armor,Tactic
37.85,0.35,5.5,100.36,462.7,0.37,6.75,5.32,0.25,Health,Unskilful
57.62,0.83,1.48,266.9,1001.04,0.0,13.09,0.0,0.93,Sword Damage,Berserker
75.03,0.87,2.11,114.22,1431.67,0.0,8.88,0.07,0.83,Sword Damage,Berserker
24.02,0.58,5.22,88.91,387.48,0.47,5.57,3.33,0.25,Max Health,Unskilful
55.47,0.89,4.35,93.64,1272.85,0.35,13.24,6.11,0.49,Velocity,Speedrunner
28.26,0.78,3.87,67.7,681.84,0.57,16.54,6.33,0.36,Bow Damage,Expert
19.18,0.92,5.93,0.0,619.77,1.0,5.9,0.0,0.0,Bow Damage,Tactic
29.28,0.92,7.33,166.76,782.29,0.43,10.21,3.87,0.4,Shield,Expert
50.11,0.9,2.15,219.65,1121.91,0.24,11.01,2.38,0.69,Sword Damage,Speedrunner
36.31,0.93,3.55,70.45,1270.19,0.49,12.24,2.86,0.31,Velocity,Speedrunner
36.95,0.88,5.48,25.82,928.74,0.48,8.85,7.08,0.31,Sword Damage,Expert
57.7,0.99,2.8,201.6,1596.2,0.26,13.74,7.49,0.64,Velocity,Speedrunner
29.57,0.98,4.57,32.69,865.71,0.61,12.43,3.8,0.17,Bow Damage,Expert
48.89,0.82,3.5,71.9,895.44,0.0,11.0,0.0,0.62,Velocity,Berserker
39.95,0.89,3.64,247.79,851.4,0.0,13.57,0.21,0.66,Sword Damage,Berserker
66.25,0.92,3.8,341.53,1854.82,0.12,13.04,5.05,0.63,Sword Damage,Speedrunner
29.54,0.99,4.53,29.39,858.93,0.58,13.32,3.96,0.18,Bow Damage,Expert
33.08,0.84,3.03,145.76,798.97,0.35,3.53,6.87,0.54,Velocity,Unskilful
29.7,0.91,7.08,156.6,657.48,0.41,10.41,3.95,0.39,Shield,Expert
23.46,0.86,6.29,49.66,675.85,0.87,8.29,3.7,0.03,Bow Damage,Tactic
23.42,0.89,5.28,40.96,975.88,0.82,8.98,2.75,0.2,Health,Expert
29.76,1.0,5.71,51.47,916.31,0.57,8.74,6.26,0.24,Bow Damage,Expert
22.33,1.0,5.42,15.49,770.6,1.0,5.23,9.51,0.11,Armor,Tactic
22.98,0.67,5.31,105.69,490.84,0.63,9.37,5.63,0.15,Health,Unskilful
45.96,0.92,3.74,100.66,1183.4,0.45,9.74,6.95,0.45,Shield,Expert
30.39,0.6,4.33,118.55,607.02,0.49,6.58,4.47,0.33,Armor,Unskilful
29.08,0.64,4.7,99.84,520.45,0.28,4.9,5.93,0.4,Max Health,Unskilful
56.18,0.89,2.61,235.91,1213.99,0.0,8.41,0.07,0.75,Sword Damage,Berserker
48.95,0.76,3.12,239.17,1147.69,0.3,16.27,0.0,0.62,Bow Damage,Speedrunner
18.44,1.0,6.33,0.75,627.33,0.98,11.23,2.91,0.12,Velocity,Tactic
20.31,1.0,7.16,0.0,718.18,0.99,7.84,0.12,0.03,Bow Damage,Tactic
45.33,0.87,2.94,174.33,1170.35,0.45,17.71,7.49,0.57,Bow Damage,Speedrunner
49.19,0.82,3.52,72.64,846.27,0.0,10.93,0.0,0.63,Velocity,Berserker
21.87,0.91,5.31,0.78,646.76,0.99,8.98,1.56,0.09,Velocity,Tactic
22.39,0.91,6.6,3.21,721.09,0.92,8.28,0.24,0.02,Bow Damage,Tactic
54.67,1.0,4.01,132.24,1549.62,0.35,16.81,2.85,0.72,Bow Damage,Speedrunner
76.3,0.91,1.84,244.71,1375.95,0.0,9.62,0.0,0.86,Health,Berserker
16.55,0.9,6.21,78.42,551.09,0.99,6.42,0.69,0.01,Bow Damage,Tactic
21.46,1.0,5.64,20.99,750.38,0.96,12.95,0.0,0.1,Armor,Tactic
35.32,0.93,3.22,45.81,1164.91,0.41,14.26,5.0,0.5,Sword Damage,Expert
40.65,0.88,4.43,220.28,1012.99,0.3,11.67,5.99,0.46,Velocity,Speedrunner
38.71,0.43,3.44,95.02,480.51,0.18,4.95,5.75,0.48,Shield,Unskilful
48.52,0.94,2.77,35.3,1234.74,0.32,16.08,4.93,0.62,Sword Damage,Expert
66.55,0.92,3.7,322.59,1884.09,0.11,13.27,4.65,0.66,Sword Damage,Speedrunner
38.23,0.81,5.29,240.45,961.7,0.4,17.29,2.1,0.47,Velocity,Speedrunner
67.68,0.88,2.4,215.15,1089.82,0.0,17.54,2.87,0.76,Armor,Berserker
36.7,0.57,4.89,124.72,643.38,0.45,4.4,3.42,0.32,Shield,Unskilful
20.43,1.0,6.68,2.32,731.7,0.99,8.13,0.19,0.04,Shield,Tactic
27.69,0.64,5.05,97.91,505.03,0.42,7.19,6.54,0.32,Shield,Unskilful
28.72,0.99,5.5,43.81,909.98,0.56,7.52,6.53,0.21,Bow Damage,Expert
22.89,0.85,6.17,50.81,654.59,0.86,7.79,3.07,0.05,Bow Damage,Tactic
81.11,0.86,4.02,406.98,2373.69,0.0,0.74,0.09,0.76,Sword Damage,Berserker
20.52,0.93,5.45,43.95,686.26,0.69,12.73,3.42,0.13,Shield,Expert
48.73,0.84,5.84,160.0,845.71,0.0,14.44,0.0,0.6,Max Health,Berserker
22.14,0.94,5.45,50.71,694.79,0.72,13.0,2.98,0.15,Shield,Expert
21.23,1.0,7.09,0.0,740.79,1.0,9.35,0.0,0.06,Armor,Tactic
54.83,1.0,2.62,201.47,1635.25,0.25,14.83,7.66,0.63,Velocity,Speedrunner
51.11,0.86,4.84,213.83,1016.53,0.0,12.78,0.0,0.69,Health,Berserker
82.08,0.87,3.86,402.22,2316.18,0.0,1.39,0.0,0.74,Sword Damage,Berserker
28.41,0.97,3.48,129.11,787.42,0.54,11.77,4.55,0.45,Velocity,Expert
34.02,0.63,4.62,171.16,582.77,0.41,5.02,1.97,0.51,Health,Unskilful
21.16,0.69,7.23,21.26,491.37,0.79,6.5,1.38,0.07,Bow Damage,Tactic
57.33,0.92,2.24,170.28,1100.49,0.0,5.82,0.0,0.84,Sword Damage,Berserker
32.97,1.0,4.64,20.11,979.98,0.56,14.9,5.79,0.33,Bow Damage,Expert
22.37,1.0,4.95,0.0,750.18,1.0,9.45,0.0,0.09,Armor,Tactic
61.38,0.96,2.24,229.46,1240.78,0.0,8.34,0.0,0.77,Health,Berserker
31.89,0.79,3.19,142.44,793.59,0.39,3.56,6.82,0.47,Velocity,Unskilful
16.08,0.94,6.24,83.52,526.21,1.0,6.5,0.94,0.01,Bow Damage,Tactic
17.97,1.0,6.32,0.0,644.9,1.0,9.9,3.46,0.13,Velocity,Tactic
20.67,0.86,6.35,41.13,586.47,0.99,7.8,0.0,0.07,Armor,Tactic
50.37,0.77,3.19,199.46,1149.13,0.3,16.48,0.0,0.65,Bow Damage,Speedrunner
19.04,0.86,6.17,25.4,572.57,1.0,7.15,1.68,0.06,Shield,Tactic
27.77,0.94,6.37,43.6,637.72,0.59,9.08,5.34,0.25,Shield,Expert
27.33,1.0,5.2,21.92,831.2,0.59,16.76,4.04,0.22,Bow Damage,Expert
76.1,0.92,3.03,254.04,1494.18,0.09,6.75,6.72,0.73,Sword Damage,Speedrunner
33.73,0.84,4.6,94.82,753.28,0.5,9.08,1.68,0.32,Health,Expert
49.16,0.95,2.8,55.84,1232.34,0.32,16.0,5.0,0.61,Sword Damage,Expert
58.24,0.9,2.7,213.74,1181.02,0.0,9.24,0.0,0.78,Sword Damage,Berserker
36.15,0.58,4.5,140.09,591.75,0.42,6.85,6.49,0.29,Shield,Unskilful
23.77,1.0,4.6,6.08,800.04,0.85,9.65,1.63,0.2,Max Health,Tactic
17.37,0.86,6.63,29.61,489.14,0.85,8.15,2.26,0.05,Bow Damage,Tactic
29.97,0.73,4.45,114.86,590.91,0.35,5.23,4.1,0.42,Armor,Unskilful
26.07,0.98,5.74,15.21,841.05,0.79,8.91,1.48,0.24,Shield,Tactic
48.48,0.83,5.94,141.41,808.06,0.0,14.14,0.0,0.59,Max Health,Berserker
66.83,0.77,3.44,116.75,1021.32,0.0,13.7,0.01,0.72,Sword Damage,Berserker
17.09,0.85,6.61,38.98,497.4,0.89,9.12,1.89,0.02,Bow Damage,Tactic
50.0,0.95,3.43,256.13,979.52,0.0,13.06,2.35,0.64,Max Health,Berserker
51.49,0.85,3.7,312.6,1112.59,0.0,9.56,0.04,0.8,Health,Berserker
43.02,0.73,4.02,174.42,842.29,0.38,15.07,1.68,0.55,Velocity,Speedrunner
45.02,0.79,4.44,377.22,1052.82,0.25,9.81,3.12,0.3,Velocity,Speedrunner
40.37,0.57,3.54,125.83,602.65,0.27,1.58,6.23,0.55,Shield,Unskilful
34.81,0.64,4.77,176.78,595.42,0.44,5.12,2.14,0.52,Health,Unskilful
34.62,0.45,5.18,100.17,490.01,0.37,8.48,4.93,0.17,Health,Unskilful
34.84,1.0,3.96,72.43,1076.48,0.46,12.8,7.15,0.36,Sword Damage,Expert
36.63,0.52,6.06,144.96,663.75,0.53,2.85,1.19,0.16,Shield,Unskilful
37.99,0.92,5.1,115.6,1280.0,0.31,11.4,2.37,0.27,Health,Expert
73.76,0.87,2.02,149.77,1404.07,0.0,8.39,0.06,0.82,Sword Damage,Berserker
36.61,0.59,4.69,173.49,585.93,0.37,4.91,1.82,0.5,Health,Unskilful
22.77,0.9,5.54,36.78,1053.3,0.83,9.22,2.1,0.15,Health,Expert
55.03,0.85,1.23,279.64,938.16,0.0,12.78,0.0,0.92,Sword Damage,Berserker
27.99,0.63,4.43,102.87,527.4,0.29,4.92,6.06,0.4,Max Health,Unskilful
23.09,0.92,4.56,9.02,679.15,0.84,13.47,2.64,0.17,Shield,Tactic
58.85,0.84,1.66,255.15,1044.84,0.0,13.43,0.0,0.92,Sword Damage,Berserker
25.75,0.6,4.48,96.0,525.24,0.28,4.26,5.45,0.42,Max Health,Unskilful
77.21,0.86,2.09,137.23,1410.53,0.0,9.72,0.03,0.82,Sword Damage,Berserker
21.76,1.0,5.58,26.8,743.91,0.77,8.74,1.45,0.16,Bow Damage,Tactic
22.17,1.0,5.5,10.15,789.13,1.0,5.29,9.86,0.13,Armor,Tactic
43.18,0.81,3.59,193.04,1113.1,0.3,15.1,4.78,0.46,Velocity,Speedrunner
21.07,1.0,5.44,24.29,720.46,0.79,9.8,1.34,0.18,Bow Damage,Tactic
32.72,0.6,4.27,114.21,604.1,0.46,6.54,5.51,0.31,Armor,Unskilful
36.66,0.41,3.25,96.81,471.52,0.22,4.83,6.37,0.44,Shield,Unskilful
37.5,0.55,4.76,121.74,620.66,0.46,4.85,3.59,0.32,Shield,Unskilful
23.37,0.84,5.38,124.94,657.07,0.4,10.28,3.49,0.53,Bow Damage,Expert
26.82,0.86,4.57,26.9,700.11,0.68,12.6,5.03,0.25,Velocity,Expert
28.2,0.82,3.59,115.95,697.65,0.49,13.18,4.31,0.46,Velocity,Expert
54.72,0.79,3.04,211.19,1172.88,0.25,21.17,2.29,0.62,Health,Speedrunner
21.16,0.67,7.06,16.17,473.33,0.79,6.2,0.98,0.09,Bow Damage,Tactic
63.94,0.8,2.8,148.96,1103.94,0.0,7.55,0.16,0.76,Velocity,Berserker
55.99,0.94,2.45,217.73,1244.15,0.0,6.22,0.0,0.7,Health,Berserker
34.18,0.82,3.17,139.6,796.34,0.34,3.46,7.18,0.47,Velocity,Unskilful
23.75,0.96,5.18,143.83,633.69,0.48,6.52,1.15,0.29,Velocity,Expert
60.52,0.96,2.03,238.59,1252.95,0.0,9.7,0.08,0.77,Health,Berserker
26.49,0.87,4.19,104.77,725.45,0.58,13.58,3.81,0.37,Shield,Expert
18.52,1.0,6.34,2.57,633.84,0.99,11.11,2.87,0.13,Velocity,Tactic
37.53,0.67,3.8,148.68,599.61,0.27,4.29,4.53,0.63,Health,Unskilful
53.07,0.8,3.3,208.19,1171.72,0.24,21.97,2.53,0.65,Health,Speedrunner
40.36,0.83,5.67,266.59,970.37,0.39,16.32,2.32,0.48,Velocity,Speedrunner
47.94,0.98,2.93,112.53,1216.43,0.35,18.93,7.66,0.57,Bow Damage,Expert
44.27,0.72,3.94,182.13,805.97,0.37,16.33,1.51,0.49,Velocity,Speedrunner
44.16,0.99,3.19,181.86,1355.5,0.34,17.46,3.14,0.49,Bow Damage,Speedrunner
37.92,1.0,5.52,60.9,1198.87,0.62,3.87,3.41,0.36,Bow Damage,Expert
49.21,0.47,2.29,138.87,744.78,0.25,4.79,3.58,0.72,Max Health,Unskilful
37.73,0.58,4.88,119.03,599.65,0.46,4.85,3.95,0.33,Shield,Unskilful
21.69,0.98,5.66,14.04,765.55,1.0,12.28,0.18,0.07,Armor,Tactic
42.63,0.6,3.47,119.25,592.88,0.25,1.51,5.85,0.5,Shield,Unskilful
